stateId,country,state,GDP,countryId
67050,Australia,South Australia,0,3
67051,Spain,Northern Spain,0,36
67052,Chile,Colchagua Valley,0,9
67053,France,Rhône Valley,0,15
67054,France,Rhône Valley,0,15
67055,Chile,Leyda Valley,0,9
67056,Spain,Northern Spain,0,36
67057,Spain,Northern Spain,0,36
67058,Chile,Curicó Valley,0,9
67059,US,California,"2,935,332",39
67060,France,Rhône Valley,0,15
67061,Mexico,Valle de Guadalupe,0,26
67062,Spain,Catalonia,0,36
67063,Mexico,Valle de Guadalupe,0,26
67064,Spain,Catalonia,0,36
67065,Argentina,Mendoza Province,0,1
67066,Italy,Tuscany,0,22
67067,France,Burgundy,0,15
67068,US,California,"2,935,332",39
67069,US,California,"2,935,332",39
67070,Italy,Tuscany,0,22
67071,US,California,"2,935,332",39
67072,US,California,"2,935,332",39
67073,Italy,Tuscany,0,22
67074,US,California,"2,935,332",39
67075,US,California,"2,935,332",39
67076,US,California,"2,935,332",39
67077,US,Washington,"559,011",39
67078,New Zealand,Martinborough,0,29
67079,Austria,Burgenland,0,4
67080,Italy,Tuscany,0,22
67081,US,California,"2,935,332",39
67082,Austria,Wachau,0,4
67083,Italy,Tuscany,0,22
67084,US,California,"2,935,332",39
67085,Italy,Tuscany,0,22
67086,US,California,"2,935,332",39
67087,US,California,"2,935,332",39
67088,US,California,"2,935,332",39
67089,US,California,"2,935,332",39
67090,US,California,"2,935,332",39
67091,US,California,"2,935,332",39
67092,Italy,Tuscany,0,22
67093,US,California,"2,935,332",39
67094,Italy,Tuscany,0,22
67095,France,Burgundy,0,15
67096,Hungary,Eger,0,19
67097,US,California,"2,935,332",39
67098,Italy,Piedmont,0,22
67099,Portugal,Vinho Verde,0,31
67100,Georgia,Kakheti,0,16
67101,Georgia,Kakheti,0,16
67102,US,California,"2,935,332",39
67103,US,Oregon,"238,687",39
67104,Italy,Piedmont,0,22
67105,Italy,Piedmont,0,22
67106,France,Burgundy,0,15
67107,Hungary,Tokaj,0,19
67108,France,Burgundy,0,15
67109,Italy,Piedmont,0,22
67110,Italy,Piedmont,0,22
67111,Italy,Piedmont,0,22
67112,US,Oregon,"238,687",39
67113,US,Oregon,"238,687",39
67114,Italy,Piedmont,0,22
67115,US,Oregon,"238,687",39
67116,Portugal,Vinho Verde,0,31
67117,Italy,Piedmont,0,22
67118,Bulgaria,Thracian Valley,0,7
67119,US,Oregon,"238,687",39
67120,US,California,"2,935,332",39
67121,France,Burgundy,0,15
67122,France,Burgundy,0,15
67123,Argentina,Mendoza Province,0,1
67124,Argentina,Mendoza Province,0,1
67125,Spain,Northern Spain,0,36
67126,US,Washington,"559,011",39
67127,US,Washington,"559,011",39
67128,US,Washington,"559,011",39
67129,Spain,Northern Spain,0,36
67130,Spain,Northern Spain,0,36
67131,Argentina,Mendoza Province,0,1
67132,US,Washington,"559,011",39
67133,US,Washington,"559,011",39
67134,Spain,Galicia,0,36
67135,Austria,Burgenland,0,4
67136,Austria,Kamptal,0,4
67137,France,Champagne,0,15
67138,France,Languedoc-Roussillon,0,15
67139,US,California,"2,935,332",39
67140,Italy,Piedmont,0,22
67141,Italy,Piedmont,0,22
67142,US,California,"2,935,332",39
67143,Italy,Tuscany,0,22
67144,Portugal,Dão,0,31
67145,US,California,"2,935,332",39
67146,US,California,"2,935,332",39
67147,US,California,"2,935,332",39
67148,Italy,Piedmont,0,22
67149,Portugal,Douro,0,31
67150,Portugal,Douro,0,31
67151,US,California,"2,935,332",39
67152,Italy,Piedmont,0,22
67153,US,California,"2,935,332",39
67154,US,California,"2,935,332",39
67155,US,California,"2,935,332",39
67156,Italy,Tuscany,0,22
67157,US,California,"2,935,332",39
67158,Italy,Piedmont,0,22
67159,US,California,"2,935,332",39
67160,Chile,Central Valley,0,9
67161,US,California,"2,935,332",39
67162,US,California,"2,935,332",39
67163,US,California,"2,935,332",39
67164,US,Washington,"559,011",39
67165,US,Washington,"559,011",39
67166,France,Burgundy,0,15
67167,US,Washington,"559,011",39
67168,France,France Other,0,15
67169,US,California,"2,935,332",39
67170,US,Oregon,"238,687",39
67171,Chile,Molina,0,9
67172,Portugal,Douro,0,31
67173,Chile,Cachapoal Valley,0,9
67174,Chile,Elqui Valley,0,9
67175,France,Languedoc-Roussillon,0,15
67176,France,France Other,0,15
67177,Chile,Casablanca Valley,0,9
67178,Chile,Lolol Valley,0,9
67179,Portugal,Douro,0,31
67180,Chile,Central Valley,0,9
67181,US,Washington,"559,011",39
67182,US,California,"2,935,332",39
67183,US,California,"2,935,332",39
67184,Spain,Northern Spain,0,36
67185,Austria,Niederösterreich,0,4
67186,US,Washington,"559,011",39
67187,US,Washington,"559,011",39
67188,Italy,Piedmont,0,22
67189,US,Washington,"559,011",39
67190,Austria,Kremstal,0,4
67191,US,Washington,"559,011",39
67192,US,Washington,"559,011",39
67193,Austria,Burgenland,0,4
67194,US,California,"2,935,332",39
67195,US,California,"2,935,332",39
67196,France,Rhône Valley,0,15
67197,US,California,"2,935,332",39
67198,Austria,Kremstal,0,4
67199,US,Washington,"559,011",39
67200,US,California,"2,935,332",39
67201,Austria,Niederösterreich,0,4
67202,US,California,"2,935,332",39
67203,US,California,"2,935,332",39
67204,Austria,Kamptal,0,4
67205,France,Bordeaux,0,15
67206,Italy,Piedmont,0,22
67207,US,California,"2,935,332",39
67208,Austria,Wachau,0,4
67209,US,California,"2,935,332",39
67210,US,Washington,"559,011",39
67211,Italy,Tuscany,0,22
67212,Austria,Österreichischer Sekt,0,4
67213,Italy,Tuscany,0,22
67214,US,Washington,"559,011",39
67215,Spain,Northern Spain,0,36
67216,France,Southwest France,0,15
67217,US,California,"2,935,332",39
67218,US,Washington,"559,011",39
67219,Chile,Central Valley,0,9
67220,Chile,Marchigue,0,9
67221,US,California,"2,935,332",39
67222,Spain,Catalonia,0,36
67223,US,Washington,"559,011",39
67224,US,Washington,"559,011",39
67225,France,Beaujolais,0,15
67226,Italy,Tuscany,0,22
67227,Italy,Tuscany,0,22
67228,Chile,Maule Valley,0,9
67229,US,Washington,"559,011",39
67230,Italy,Tuscany,0,22
67231,US,Washington,"559,011",39
67232,France,France Other,0,15
67233,Italy,Tuscany,0,22
67234,France,Beaujolais,0,15
67235,France,Burgundy,0,15
67236,US,Washington,"559,011",39
67237,US,Washington,"559,011",39
67238,US,Washington,"559,011",39
67239,US,California,"2,935,332",39
67240,France,Burgundy,0,15
67241,Georgia,Kakheti,0,16
67242,Italy,Tuscany,0,22
67243,US,California,"2,935,332",39
67244,US,California,"2,935,332",39
67245,US,California,"2,935,332",39
67246,Argentina,Mendoza Province,0,1
67247,US,California,"2,935,332",39
67248,France,Loire Valley,0,15
67249,Argentina,Mendoza Province,0,1
67250,US,Washington,"559,011",39
67251,New Zealand,Central Otago,0,29
67252,Argentina,Mendoza Province,0,1
67253,US,California,"2,935,332",39
67254,Argentina,Mendoza Province,0,1
67255,US,California,"2,935,332",39
67256,Italy,Veneto,0,22
67257,France,Loire Valley,0,15
67258,France,Burgundy,0,15
67259,France,Burgundy,0,15
67260,US,Washington,"559,011",39
67261,US,Washington,"559,011",39
67262,US,Washington,"559,011",39
67263,Chile,Colchagua Valley,0,9
67264,US,Washington,"559,011",39
67265,US,Washington,"559,011",39
67266,US,Massachusetts,"569,290",39
67267,Chile,Maipo Valley,0,9
67268,France,Loire Valley,0,15
67269,France,Loire Valley,0,15
67270,France,Burgundy,0,15
67271,US,Washington,"559,011",39
67272,US,Washington,"559,011",39
67273,Canada,Canada Other,0,8
67274,US,California,"2,935,332",39
67275,US,California,"2,935,332",39
67276,US,California,"2,935,332",39
67277,US,California,"2,935,332",39
67278,Spain,Catalonia,0,36
67279,US,Oregon,"238,687",39
67280,Spain,Catalonia,0,36
67281,US,California,"2,935,332",39
67282,US,California,"2,935,332",39
67283,Chile,Maule Valley,0,9
67284,Portugal,Douro,0,31
67285,Portugal,Terras do Dão,0,31
67286,France,Southwest France,0,15
67287,Italy,Tuscany,0,22
67288,US,Oregon,"238,687",39
67289,US,California,"2,935,332",39
67290,Portugal,Douro,0,31
67291,US,Oregon,"238,687",39
67292,Italy,Tuscany,0,22
67293,US,Oregon,"238,687",39
67294,US,California,"2,935,332",39
67295,Italy,Tuscany,0,22
67296,US,Oregon,"238,687",39
67297,US,Oregon,"238,687",39
67298,Chile,Maipo Valley,0,9
67299,US,Oregon,"238,687",39
67300,US,Oregon,"238,687",39
67301,Spain,Levante,0,36
67302,US,Oregon,"238,687",39
67303,Australia,South Australia,0,3
67304,US,Oregon,"238,687",39
67305,Portugal,Port,0,31
67306,US,Oregon,"238,687",39
67307,Portugal,Port,0,31
67308,Spain,Galicia,0,36
67309,Germany,Mosel-Saar-Ruwer,0,17
67310,France,Burgundy,0,15
67311,Spain,Northern Spain,0,36
67312,Spain,Northern Spain,0,36
67313,Spain,Catalonia,0,36
67314,France,Burgundy,0,15
67315,Argentina,Mendoza Province,0,1
67316,US,Washington,"559,011",39
67317,Argentina,Mendoza Province,0,1
67318,Spain,Andalucia,0,36
67319,US,Washington,"559,011",39
67320,US,Washington,"559,011",39
67321,US,Washington,"559,011",39
67322,France,Burgundy,0,15
67323,France,Burgundy,0,15
67324,Spain,Galicia,0,36
67325,Spain,Northern Spain,0,36
67326,US,Washington,"559,011",39
67327,US,Washington,"559,011",39
67328,US,Washington,"559,011",39
67329,Austria,Carnuntum,0,4
67330,Italy,Tuscany,0,22
67331,US,Washington,"559,011",39
67332,Spain,Northern Spain,0,36
67333,France,Champagne,0,15
67334,Italy,Tuscany,0,22
67335,Italy,Tuscany,0,22
67336,US,California,"2,935,332",39
67337,Italy,Tuscany,0,22
67338,Austria,Kremstal,0,4
67339,Austria,Vienna,0,4
67340,US,California,"2,935,332",39
67341,US,California,"2,935,332",39
67342,US,Washington,"559,011",39
67343,New Zealand,Central Otago,0,29
67344,US,California,"2,935,332",39
67345,US,California,"2,935,332",39
67346,US,California,"2,935,332",39
67347,US,California,"2,935,332",39
67348,Austria,Burgenland,0,4
67349,New Zealand,Marlborough,0,29
67350,Greece,Drama,0,18
67351,New Zealand,Hawke's Bay,0,29
67352,New Zealand,Marlborough,0,29
67353,New Zealand,Marlborough,0,29
67354,New Zealand,Marlborough,0,29
67355,US,Washington,"559,011",39
67356,France,Burgundy,0,15
67357,France,Burgundy,0,15
67358,Greece,Drama,0,18
67359,Argentina,Mendoza Province,0,1
67360,Argentina,Mendoza Province,0,1
67361,Portugal,Douro,0,31
67362,Argentina,Mendoza Province,0,1
67363,US,Washington,"559,011",39
67364,Argentina,Mendoza Province,0,1
67365,Australia,Australia Other,0,3
67366,Portugal,Alentejo,0,31
67367,Australia,Western Australia,0,3
67368,Australia,South Australia,0,3
67369,Argentina,Mendoza Province,0,1
67370,Argentina,Mendoza Province,0,1
67371,Argentina,Mendoza Province,0,1
67372,France,Burgundy,0,15
67373,Argentina,Mendoza Province,0,1
67374,South Africa,Western Cape,0,35
67375,Argentina,Other,0,1
67376,Spain,Northern Spain,0,36
67377,Spain,Northern Spain,0,36
67378,Spain,Northern Spain,0,36
67379,Spain,Northern Spain,0,36
67380,US,Oregon,"238,687",39
67381,US,Oregon,"238,687",39
67382,Portugal,Douro,0,31
67383,Portugal,Douro,0,31
67384,France,Rhône Valley,0,15
67385,Argentina,Mendoza Province,0,1
67386,US,California,"2,935,332",39
67387,Argentina,Mendoza Province,0,1
67388,Argentina,Mendoza Province,0,1
67389,US,Oregon,"238,687",39
67390,Italy,Northeastern Italy,0,22
67391,Argentina,Mendoza Province,0,1
67392,Italy,Northeastern Italy,0,22
67393,Israel,Galilee,0,21
67394,Italy,Northeastern Italy,0,22
67395,Italy,Northeastern Italy,0,22
67396,Portugal,Dão,0,31
67397,Portugal,Lisboa,0,31
67398,Italy,Northeastern Italy,0,22
67399,US,California,"2,935,332",39
67400,Italy,Northeastern Italy,0,22
67401,Italy,Northeastern Italy,0,22
67402,US,Oregon,"238,687",39
67403,France,Loire Valley,0,15
67404,Italy,Northeastern Italy,0,22
67405,Italy,Northeastern Italy,0,22
67406,Portugal,Tejo,0,31
67407,Italy,Northeastern Italy,0,22
67408,US,California,"2,935,332",39
67409,US,Oregon,"238,687",39
67410,Italy,Northeastern Italy,0,22
67411,US,California,"2,935,332",39
67412,France,Loire Valley,0,15
67413,Italy,Northeastern Italy,0,22
67414,US,California,"2,935,332",39
67415,South Africa,Stellenbosch,0,35
67416,US,Washington,"559,011",39
67417,Chile,Colchagua Valley,0,9
67418,Austria,Vienna,0,4
67419,Austria,Burgenland,0,4
67420,France,Alsace,0,15
67421,France,Alsace,0,15
67422,France,Provence,0,15
67423,France,Alsace,0,15
67424,South Africa,Simonsberg-Stellenbosch,0,35
67425,South Africa,Coastal Region,0,35
67426,South Africa,Western Cape,0,35
67427,France,Alsace,0,15
67428,Italy,Central Italy,0,22
67429,US,California,"2,935,332",39
67430,US,Washington,"559,011",39
67431,US,California,"2,935,332",39
67432,US,Washington,"559,011",39
67433,Austria,Niederösterreich,0,4
67434,Austria,Burgenland,0,4
67435,US,California,"2,935,332",39
67436,US,Oregon,"238,687",39
67437,France,Loire Valley,0,15
67438,Italy,Veneto,0,22
67439,France,Champagne,0,15
67440,France,Burgundy,0,15
67441,Argentina,Mendoza Province,0,1
67442,Italy,Italy Other,0,22
67443,US,California,"2,935,332",39
67444,US,California,"2,935,332",39
67445,Spain,Northern Spain,0,36
67446,US,California,"2,935,332",39
67447,Argentina,Mendoza Province,0,1
67448,Spain,Northern Spain,0,36
67449,France,Alsace,0,15
67450,Italy,Veneto,0,22
67451,Portugal,Alentejano,0,31
67452,France,Burgundy,0,15
67453,US,California,"2,935,332",39
67454,US,California,"2,935,332",39
67455,Portugal,Port,0,31
67456,Spain,Northern Spain,0,36
67457,France,Alsace,0,15
67458,Portugal,Vinho Espumante,0,31
67459,Italy,Veneto,0,22
67460,Portugal,Port,0,31
67461,Spain,Northern Spain,0,36
67462,Spain,Northern Spain,0,36
67463,New Zealand,Central Otago,0,29
67464,US,Oregon,"238,687",39
67465,Austria,Wachau,0,4
67466,US,Oregon,"238,687",39
67467,Spain,Catalonia,0,36
67468,Australia,Victoria,0,3
67469,Italy,Tuscany,0,22
67470,Spain,Northern Spain,0,36
67471,Australia,South Australia,0,3
67472,Spain,Northern Spain,0,36
67473,US,California,"2,935,332",39
67474,US,Oregon,"238,687",39
67475,US,California,"2,935,332",39
67476,Italy,Tuscany,0,22
67477,France,Bordeaux,0,15
67478,France,Bordeaux,0,15
67479,France,Bordeaux,0,15
67480,US,Oregon,"238,687",39
67481,US,California,"2,935,332",39
67482,US,California,"2,935,332",39
67483,US,California,"2,935,332",39
67484,US,California,"2,935,332",39
67485,Italy,Tuscany,0,22
67486,Italy,Tuscany,0,22
67487,US,Oregon,"238,687",39
67488,Italy,Tuscany,0,22
67489,US,California,"2,935,332",39
67490,US,California,"2,935,332",39
67491,US,California,"2,935,332",39
67492,US,California,"2,935,332",39
67493,Chile,San Antonio,0,9
67494,US,Washington,"559,011",39
67495,US,California,"2,935,332",39
67496,Italy,Piedmont,0,22
67497,Italy,Tuscany,0,22
67498,France,Southwest France,0,15
67499,France,Rhône Valley,0,15
67500,France,Rhône Valley,0,15
67501,France,Rhône Valley,0,15
67502,France,Southwest France,0,15
67503,France,Beaujolais,0,15
67504,Chile,Casablanca Valley,0,9
67505,Chile,Colchagua Valley,0,9
67506,US,California,"2,935,332",39
67507,US,Washington,"559,011",39
67508,Chile,Maule Valley,0,9
67509,US,California,"2,935,332",39
67510,France,Southwest France,0,15
67511,France,Southwest France,0,15
67512,Spain,Catalonia,0,36
67513,US,Washington,"559,011",39
67514,France,Southwest France,0,15
67515,France,Southwest France,0,15
67516,Spain,Northern Spain,0,36
67517,Italy,Tuscany,0,22
67518,US,California,"2,935,332",39
67519,France,Champagne,0,15
67520,Argentina,Mendoza Province,0,1
67521,Spain,Northern Spain,0,36
67522,Argentina,Other,0,1
67523,US,Washington,"559,011",39
67524,South Africa,Stellenbosch,0,35
67525,Spain,Northern Spain,0,36
67526,Spain,Northern Spain,0,36
67527,Austria,Burgenland,0,4
67528,Austria,Burgenland,0,4
67529,Spain,Northern Spain,0,36
67530,Spain,Northern Spain,0,36
67531,US,Washington,"559,011",39
67532,New Zealand,Marlborough,0,29
67533,New Zealand,Marlborough,0,29
67534,Italy,Lombardy,0,22
67535,Italy,Lombardy,0,22
67536,Spain,Northern Spain,0,36
67537,Austria,Burgenland,0,4
67538,Argentina,Mendoza Province,0,1
67539,US,California,"2,935,332",39
67540,Italy,Northeastern Italy,0,22
67541,Argentina,Mendoza Province,0,1
67542,US,Oregon,"238,687",39
67543,US,California,"2,935,332",39
67544,US,California,"2,935,332",39
67545,US,Washington,"559,011",39
67546,Italy,Northeastern Italy,0,22
67547,Italy,Northeastern Italy,0,22
67548,US,California,"2,935,332",39
67549,France,Provence,0,15
67550,Italy,Southern Italy,0,22
67551,US,California,"2,935,332",39
67552,France,Champagne,0,15
67553,Portugal,Douro,0,31
67554,Spain,Catalonia,0,36
67555,US,Oregon,"238,687",39
67556,Spain,Northern Spain,0,36
67557,France,Champagne,0,15
67558,France,Champagne,0,15
67559,Spain,Northern Spain,0,36
67560,Australia,South Australia,0,3
67561,US,Oregon,"238,687",39
67562,Italy,Lombardy,0,22
67563,France,Champagne,0,15
67564,France,Champagne,0,15
67565,France,Bordeaux,0,15
67566,Spain,Northern Spain,0,36
67567,US,California,"2,935,332",39
67568,US,California,"2,935,332",39
67569,US,California,"2,935,332",39
67570,France,Champagne,0,15
67571,France,Champagne,0,15
67572,US,Oregon,"238,687",39
67573,US,California,"2,935,332",39
67574,Austria,Burgenland,0,4
67575,France,Champagne,0,15
67576,US,California,"2,935,332",39
67577,US,California,"2,935,332",39
67578,US,California,"2,935,332",39
67579,Italy,Italy Other,0,22
67580,US,California,"2,935,332",39
67581,US,California,"2,935,332",39
67582,Spain,Northern Spain,0,36
67583,Argentina,Mendoza Province,0,1
67584,Argentina,Mendoza Province,0,1
67585,Spain,Northern Spain,0,36
67586,Argentina,Mendoza Province,0,1
67587,France,Bordeaux,0,15
67588,France,Bordeaux,0,15
67589,France,Bordeaux,0,15
67590,France,Bordeaux,0,15
67591,Argentina,Mendoza Province,0,1
67592,Argentina,Mendoza Province,0,1
67593,Argentina,Mendoza Province,0,1
67594,Spain,Northern Spain,0,36
67595,US,Washington,"559,011",39
67596,Argentina,Mendoza Province,0,1
67597,Australia,Australia Other,0,3
67598,US,Oregon,"238,687",39
67599,Argentina,Mendoza Province,0,1
67600,France,France Other,0,15
67601,Italy,Piedmont,0,22
67602,Portugal,Tejo,0,31
67603,Portugal,Douro,0,31
67604,US,Oregon,"238,687",39
67605,US,Oregon,"238,687",39
67606,US,Oregon,"238,687",39
67607,France,France Other,0,15
67608,US,California,"2,935,332",39
67609,France,France Other,0,15
67610,France,Loire Valley,0,15
67611,Portugal,Alentejano,0,31
67612,Argentina,Mendoza Province,0,1
67613,France,Loire Valley,0,15
67614,France,Loire Valley,0,15
67615,Argentina,Mendoza Province,0,1
67616,France,Loire Valley,0,15
67617,France,France Other,0,15
67618,Argentina,Mendoza Province,0,1
67619,Argentina,Other,0,1
67620,France,France Other,0,15
67621,France,Loire Valley,0,15
67622,Chile,Aconcagua Valley,0,9
67623,France,Beaujolais,0,15
67624,New Zealand,East Coast,0,29
67625,Chile,Maule Valley,0,9
67626,France,Bordeaux,0,15
67627,US,California,"2,935,332",39
67628,Italy,Tuscany,0,22
67629,France,Alsace,0,15
67630,France,Alsace,0,15
67631,Italy,Tuscany,0,22
67632,Italy,Tuscany,0,22
67633,Italy,Tuscany,0,22
67634,Italy,Tuscany,0,22
67635,US,California,"2,935,332",39
67636,Italy,Tuscany,0,22
67637,Italy,Tuscany,0,22
67638,US,California,"2,935,332",39
67639,Italy,Tuscany,0,22
67640,US,Oregon,"238,687",39
67641,Spain,Northern Spain,0,36
67642,Italy,Tuscany,0,22
67643,Italy,Tuscany,0,22
67644,Italy,Tuscany,0,22
67645,France,Alsace,0,15
67646,US,Oregon,"238,687",39
67647,US,California,"2,935,332",39
67648,Australia,Western Australia,0,3
67649,Australia,South Australia,0,3
67650,US,Oregon,"238,687",39
67651,Australia,South Australia,0,3
67652,Spain,Catalonia,0,36
67653,Australia,South Australia,0,3
67654,US,California,"2,935,332",39
67655,US,California,"2,935,332",39
67656,Spain,Catalonia,0,36
67657,Spain,Catalonia,0,36
67658,US,Washington,"559,011",39
67659,US,Washington,"559,011",39
67660,France,Burgundy,0,15
67661,US,California,"2,935,332",39
67662,US,California,"2,935,332",39
67663,US,California,"2,935,332",39
67664,US,California,"2,935,332",39
67665,Italy,Piedmont,0,22
67666,US,Washington,"559,011",39
67667,France,Burgundy,0,15
67668,US,California,"2,935,332",39
67669,US,California,"2,935,332",39
67670,US,Washington,"559,011",39
67671,US,California,"2,935,332",39
67672,France,Burgundy,0,15
67673,France,Beaujolais,0,15
67674,US,California,"2,935,332",39
67675,France,Burgundy,0,15
67676,France,Burgundy,0,15
67677,France,Burgundy,0,15
67678,France,Burgundy,0,15
67679,US,California,"2,935,332",39
67680,US,California,"2,935,332",39
67681,Israel,Judean Hills,0,21
67682,US,California,"2,935,332",39
67683,US,Washington,"559,011",39
67684,US,California,"2,935,332",39
67685,France,Burgundy,0,15
67686,France,Burgundy,0,15
67687,Italy,Sicily & Sardinia,0,22
67688,Italy,Sicily & Sardinia,0,22
67689,US,Washington,"559,011",39
67690,US,California,"2,935,332",39
67691,US,California,"2,935,332",39
67692,US,California,"2,935,332",39
67693,Spain,Northern Spain,0,36
67694,Italy,Sicily & Sardinia,0,22
67695,Italy,Sicily & Sardinia,0,22
67696,US,California,"2,935,332",39
67697,US,Washington,"559,011",39
67698,US,Washington,"559,011",39
67699,US,Washington,"559,011",39
67700,Italy,Sicily & Sardinia,0,22
67701,US,California,"2,935,332",39
67702,US,California,"2,935,332",39
67703,US,Oregon,"238,687",39
67704,US,Oregon,"238,687",39
67705,US,Oregon,"238,687",39
67706,US,California,"2,935,332",39
67707,US,California,"2,935,332",39
67708,US,California,"2,935,332",39
67709,US,California,"2,935,332",39
67710,Portugal,Tejo,0,31
67711,Portugal,Tejo,0,31
67712,Portugal,Tejo,0,31
67713,Italy,Southern Italy,0,22
67714,US,California,"2,935,332",39
67715,Chile,Cauquenes Valley,0,9
67716,Chile,Maule Valley,0,9
67717,France,Burgundy,0,15
67718,France,Burgundy,0,15
67719,US,California,"2,935,332",39
67720,US,Washington,"559,011",39
67721,France,Burgundy,0,15
67722,Italy,Tuscany,0,22
67723,Italy,Southern Italy,0,22
67724,US,California,"2,935,332",39
67725,US,California,"2,935,332",39
67726,US,California,"2,935,332",39
67727,US,California,"2,935,332",39
67728,US,California,"2,935,332",39
67729,Australia,Western Australia,0,3
67730,US,Washington,"559,011",39
67731,US,California,"2,935,332",39
67732,US,California,"2,935,332",39
67733,US,California,"2,935,332",39
67734,US,California,"2,935,332",39
67735,US,Washington,"559,011",39
67736,US,California,"2,935,332",39
67737,Italy,Sicily & Sardinia,0,22
67738,US,Washington,"559,011",39
67739,Austria,Südsteiermark,0,4
67740,France,Bordeaux,0,15
67741,France,Bordeaux,0,15
67742,France,Bordeaux,0,15
67743,France,Bordeaux,0,15
67744,France,Bordeaux,0,15
67745,France,Bordeaux,0,15
67746,France,Bordeaux,0,15
67747,France,Bordeaux,0,15
67748,US,Washington,"559,011",39
67749,US,California,"2,935,332",39
67750,US,Washington,"559,011",39
67751,US,Washington,"559,011",39
67752,US,Washington,"559,011",39
67753,US,Washington,"559,011",39
67754,Italy,Sicily & Sardinia,0,22
67755,Italy,Sicily & Sardinia,0,22
67756,Italy,Sicily & Sardinia,0,22
67757,US,California,"2,935,332",39
67758,France,Provence,0,15
67759,France,Provence,0,15
67760,France,Provence,0,15
67761,France,Burgundy,0,15
67762,Italy,Central Italy,0,22
67763,France,Provence,0,15
67764,Italy,Central Italy,0,22
67765,Argentina,Mendoza Province,0,1
67766,Italy,Tuscany,0,22
67767,US,America,0,39
67768,Argentina,Other,0,1
67769,US,California,"2,935,332",39
67770,France,Provence,0,15
67771,US,California,"2,935,332",39
67772,Argentina,Other,0,1
67773,US,Washington,"559,011",39
67774,Italy,Tuscany,0,22
67775,Chile,Cachapoal Valley,0,9
67776,US,Oregon,"238,687",39
67777,France,Bordeaux,0,15
67778,France,Southwest France,0,15
67779,Chile,Maipo Valley,0,9
67780,France,Bordeaux,0,15
67781,Chile,Limarí Valley,0,9
67782,Chile,Colchagua Valley,0,9
67783,US,California,"2,935,332",39
67784,France,Beaujolais,0,15
67785,France,Rhône Valley,0,15
67786,France,Rhône Valley,0,15
67787,France,Rhône Valley,0,15
67788,France,Rhône Valley,0,15
67789,Spain,Central Spain,0,36
67790,Spain,Levante,0,36
67791,Portugal,Alentejano,0,31
67792,Greece,Cephalonia,0,18
67793,US,Oregon,"238,687",39
67794,US,Oregon,"238,687",39
67795,Portugal,Alentejano,0,31
67796,France,Loire Valley,0,15
67797,Spain,Northern Spain,0,36
67798,US,California,"2,935,332",39
67799,Spain,Spanish Islands,0,36
67800,US,California,"2,935,332",39
67801,US,California,"2,935,332",39
67802,US,California,"2,935,332",39
67803,Spain,Northern Spain,0,36
67804,US,California,"2,935,332",39
67805,US,California,"2,935,332",39
67806,France,Burgundy,0,15
67807,France,Loire Valley,0,15
67808,France,Burgundy,0,15
67809,Spain,Spain Other,0,36
67810,US,Idaho,"76,187",39
67811,France,France Other,0,15
67812,US,Washington,"559,011",39
67813,Spain,Northern Spain,0,36
67814,US,California,"2,935,332",39
67815,Spain,Galicia,0,36
67816,Spain,Northern Spain,0,36
67817,Spain,Northern Spain,0,36
67818,US,California,"2,935,332",39
67819,France,Loire Valley,0,15
67820,France,Loire Valley,0,15
67821,France,France Other,0,15
67822,France,Burgundy,0,15
67823,US,California,"2,935,332",39
67824,Chile,Central Valley,0,9
67825,Chile,Central Valley,0,9
67826,Chile,Colchagua Valley,0,9
67827,Chile,Colchagua Valley,0,9
67828,US,California,"2,935,332",39
67829,Portugal,Vinho Verde,0,31
67830,Chile,Limarí Valley,0,9
67831,France,Languedoc-Roussillon,0,15
67832,US,California,"2,935,332",39
67833,Chile,Maipo Valley,0,9
67834,US,California,"2,935,332",39
67835,France,Languedoc-Roussillon,0,15
67836,Portugal,Alentejano,0,31
67837,Australia,South Australia,0,3
67838,Chile,Maipo Valley,0,9
67839,Australia,South Australia,0,3
67840,Portugal,Douro,0,31
67841,US,California,"2,935,332",39
67842,US,Washington,"559,011",39
67843,Chile,Leyda Valley,0,9
67844,US,Washington,"559,011",39
67845,France,Bordeaux,0,15
67846,France,Bordeaux,0,15
67847,France,Languedoc-Roussillon,0,15
67848,France,Languedoc-Roussillon,0,15
67849,France,Bordeaux,0,15
67850,France,Bordeaux,0,15
67851,France,Bordeaux,0,15
67852,Australia,South Australia,0,3
67853,France,Bordeaux,0,15
67854,France,France Other,0,15
67855,US,Washington,"559,011",39
67856,Argentina,Mendoza Province,0,1
67857,Spain,Northern Spain,0,36
67858,US,California,"2,935,332",39
67859,Spain,Northern Spain,0,36
67860,US,Washington,"559,011",39
67861,Spain,Central Spain,0,36
67862,Spain,Northern Spain,0,36
67863,Spain,Northern Spain,0,36
67864,Spain,Northern Spain,0,36
67865,Austria,Burgenland,0,4
67866,France,Southwest France,0,15
67867,France,Provence,0,15
67868,France,Bordeaux,0,15
67869,France,Rhône Valley,0,15
67870,France,Bordeaux,0,15
67871,US,California,"2,935,332",39
67872,US,California,"2,935,332",39
67873,US,California,"2,935,332",39
67874,Canada,Ontario,0,8
67875,US,California,"2,935,332",39
67876,US,California,"2,935,332",39
67877,US,California,"2,935,332",39
67878,US,California,"2,935,332",39
67879,US,California,"2,935,332",39
